Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2000-01-03,23.931793212890625,23.931793212890625,23.931793212890625,23.931793212890625,0
2000-01-04,12.682165145874023,12.784537287934075,12.121778240520223,12.272677680401635,100969038
2000-01-05,12.682165145874023,12.989281572054178,12.428230800474076,12.530601839766309,78951612
2000-01-06,12.682165145874023,12.989281572054178,12.375049822461687,12.735346123886412,94351308
2000-01-07,12.170309066772461,12.53060547265476,12.067936895032544,12.272681238512376,63538583
2000-01-10,12.42823314666748,12.63297636667105,12.067935674458226,12.272679997229822,71348563
2000-01-11,12.326523780822754,13.193362231701137,12.326523780822754,13.193362231701137,113739712
2000-01-12,13.042465209960938,13.04246520996094,12.2726812209864,12.47742556417385,105636792
2000-01-13,13.042465209960938,13.500481208156994,12.94009414113535,13.247210655916524,180292164
2000-01-14,12.53060531616211,13.295736717908248,12.530605316162111,13.19336454744684,75928603
2000-01-17,12.989285469055176,13.247210808569543,12.837722117475941,12.940094290249343,63291557
2000-01-18,12.940093994140625,13.144838335002254,12.837721823709812,13.091657342251628,36009878
2000-01-19,12.632973670959473,12.989281252419422,12.579792694255739,12.940090089582235,39957690
2000-01-20,12.7353515625,12.784542747554687,12.477427292989137,12.784542747554687,26366721
2000-01-21,12.682165145874023,12.940090408006514,12.682165145874023,12.735346123886412,47431990
2000-01-24,12.53060531616211,12.94009399800774,12.530605316162111,12.94009399800774,31916914
2000-01-25,12.42823314666748,12.682167540004992,12.42823314666748,12.530604205285252,22894992
2000-01-26,12.477424621582031,12.682167846534266,12.375052457721887,12.428233447059135,47392321
2000-01-27,12.42823314666748,12.682167540004992,12.42823314666748,12.682167540004992,24439421
2000-01-28,12.57979679107666,12.784541136836918,12.428234542107564,12.428234542107564,47079264
2000-01-31,12.7353515625,12.886914933332633,12.682170561776742,12.784542747554687,31397900
2000-02-01,12.57979679107666,12.886913309717047,12.530605612219542,12.837722130859929,84326933
2000-02-02,12.57979679107666,12.57979679107666,12.57979679107666,12.57979679107666,0
2000-02-03,12.57979679107666,12.57979679107666,12.57979679107666,12.57979679107666,0
2000-02-04,12.57979679107666,12.57979679107666,12.57979679107666,12.57979679107666,0
2000-02-07,12.57979679107666,12.57979679107666,12.57979679107666,12.57979679107666,0
2000-02-08,12.57979679107666,12.57979679107666,12.57979679107666,12.57979679107666,0
2000-02-09,12.682165145874023,13.247206834186668,12.682165145874023,12.886909429994127,304085414
2000-02-10,12.940093994140625,12.940093994140625,12.53060531241737,12.682168660528372,187384723
2000-02-11,13.807598114013672,13.80759811401367,13.091657861765835,13.091657861765835,344853284
2000-02-14,13.807598114013672,14.421165089000107,13.80759811401367,14.11471463749337,406964176
2000-02-15,14.577381134033203,14.625908443930632,13.807597175574596,14.065521399123964,241149462
2000-02-16,14.372638702392578,14.625909258701888,14.270266529154226,14.577381946101129,161401143
2000-02-17,14.217085838317871,14.5773822571621,14.21708583831787,14.21708583831787,125048123
2000-02-18,14.065522193908691,14.475010887189073,14.065522193908691,14.475010887189073,107253028
2000-02-21,13.091653823852539,13.553658404983677,13.091653823852539,13.553658404983677,87638759
2000-02-22,13.295734405517578,13.553659694348612,13.091655069266794,13.091655069266794,134753118
2000-02-23,13.909967422485352,14.217082779918572,13.349580455054355,13.500478808883802,215180424
2000-02-24,14.270264625549316,14.475008944713824,14.012340422037875,14.318790828908693,214266979
2000-02-25,14.318790435791016,14.728279062877656,14.270264233763912,14.372636390535574,206994478
2000-02-28,14.318790435791016,14.318790435791017,14.318790435791017,14.318790435791017,0
2000-02-29,14.625905990600586,14.679085870158701,14.270263340519877,14.475007641247272,134264876
2000-03-01,14.372638702392578,14.830653605178593,14.372638702392578,14.72828143194024,108432762
2000-03-02,14.421165466308594,14.625909820651893,14.372639254611537,14.475011431783186,83138031
2000-03-03,14.421165466308594,14.523537643480244,14.167894900268237,14.421165466308594,62989128
2000-03-06,14.318790435791016,14.421162592562677,13.963147763448934,14.114712194105355,68070596
2000-03-07,14.625905990600586,14.625905990600588,14.318789539509496,14.318789539509496,95097517
2000-03-08,15.03539752960205,15.088577419550209,14.523536677778552,14.62590884814325,171716614
2000-03-09,15.444218635559082,15.498064592211222,14.933023905448506,15.137768226245237,195730616
2000-03-10,15.498064994812012,15.853707688992042,15.1909485056388,15.60043715786975,181412129
2000-03-13,14.475010871887207,15.190950012405713,14.421164908495385,14.421164908495385,178226695
2000-03-14,14.577381134033203,14.728280611466097,14.065521399123964,14.67908833240907,174302792
2000-03-15,14.167891502380371,14.577379010091313,14.065519349760653,14.523534160298539,163459471
